Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Type_H,Type_L,Type_M
0.40545353385453337,0.40867098088156695,-22.18054847093445,-0.9887465020356588,10.487800940034473,0,False,True,False
0.40545353385453337,0.33992207756388854,17.32757973916173,1.117903081343024,10.519222302399411,0,False,False,True
0.40545353385453337,0.40867098088156695,10.081454488288372,-0.39888461868962743,10.566354345946818,0,False,True,False
0.3544575795543308,0.40867098088156695,12.229873400990684,0.6228404292490332,10.597775708311755,0,False,True,False
0.30346162525415726,0.33992207756388854,-8.16283936329987,-0.6516825686950699,10.629197070676693,0,False,True,False
0.30346162525415726,0.2711731742462103,22.66312462548184,-0.46208410619098805,10.66061843304163,0,True,False,False
0.30346162525415726,0.2711731742462103,-34.8961345696972,1.0231038500909833,10.739171838953975,0,False,True,False
0.30346162525415726,0.2711731742462103,20.947235883104284,1.1705693209274908,10.770593201318912,0,False,False,True
0.3544575795543308,0.2711731742462103,26.76168447034757,1.2337688084288516,10.817725244866319,0,False,True,False
0.40545353385453337,0.33992207756388854,-10.448407738169518,-1.0835457332876999,10.849146607231257,0,False,False,True
0.40545353385453337,0.40867098088156695,1.4341728916821346,1.3601677834315722,10.896278650778662,0,False,True,False
0.40545353385453337,0.47741988419920617,18.570792226386313,-0.39888461868962743,10.9277000131436,0,False,False,True
0.40545353385453337,0.47741988419920617,20.219276223055616,0.2225770084070837,10.974832056691007,0,False,False,True
0.40545353385453337,0.47741988419920617,-26.868884476054852,0.29630974382533715,11.021964100238414,0,False,True,False
0.40545353385453337,0.47741988419920617,9.885020438830779,-0.06182068534903863,11.053385462603352,0,False,True,False
0.3544575795543308,0.47741988419920617,2.2989714648297612,2.213360864699939,11.084806824968288,0,False,True,False
0.3544575795543308,0.40867098088156695,19.044339281866225,0.06457828965368245,11.116228187333226,0,True,False,False
0.3544575795543308,0.40867098088156695,5.548952972193166,0.18044401673951016,11.19478159324557,0,False,False,True
0.3544575795543308,0.40867098088156695,-19.825361176762573,0.33844273549291143,11.241913636792976,0,False,True,False
0.3544575795543308,0.40867098088156695,-4.418593190755952,-0.08288718118282508,11.273334999157914,0,False,False,True
0.3544575795543308,0.33992207756388854,-4.9306962709000866,0.7808391480024344,11.320467042705321,0,False,True,False
0.3544575795543308,0.33992207756388854,-3.298519504163243,-1.9999383020574266,11.351888405070257,0,False,True,False
0.3544575795543308,0.33992207756388854,2.2552780253254383,-0.9466135103680854,11.383309767435195,0,False,False,True
0.3544575795543308,0.33992207756388854,-20.430374070678866,1.328568039680892,11.430441810982602,0,False,True,False
0.3544575795543308,0.33992207756388854,19.135672439810445,0.11724452923814957,11.461863173347538,0,False,True,False
0.3544575795543308,0.2711731742462103,-11.431408049911097,0.7703059000855408,11.493284535712476,0,False,True,False
0.3544575795543308,0.2711731742462103,-27.33784711888796,1.328568039680892,11.524705898077414,0,False,True,False
0.3544575795543308,0.20242427092857102,-27.759606566966443,0.00137880215232186,11.556127260442352,0,False,True,False
0.3544575795543308,0.2711731742462103,-37.32768227150233,2.2976268480350854,11.58754862280729,1,False,True,False
0.30346162525415726,0.20242427092857102,4.437154619874959,-1.6418078728830505,11.618969985172228,0,False,True,False
0.30346162525415726,0.20242427092857102,-26.938850742288157,0.10671128132125599,11.650391347537164,0,False,True,False
0.30346162525415726,0.2711731742462103,20.046432657325983,-2.8004651437413264,11.681812709902102,0,False,True,False
0.30346162525415726,0.20242427092857102,11.406435026638919,-0.9992797499525524,11.71323407226704,1,False,True,False
0.30346162525415726,0.20242427092857102,32.646993883129674,-0.767548295780897,8.30401625567131,0,False,False,True
0.30346162525415726,0.13367536761089277,-11.784018250587671,-0.6200828249443893,8.351148299218718,0,False,True,False
0.30346162525415726,0.13367536761089277,19.62773816446661,0.011912050069215451,8.382569661583656,0,False,False,True
0.30346162525415726,0.13367536761089277,-14.109775098006956,1.1600360730105976,8.42970170513106,0,False,True,False
0.3544575795543308,0.13367536761089277,-12.272213676861021,-0.43048436244030813,8.461123067495999,0,False,True,False
0.3544575795543308,0.20242427092857102,44.93890242825587,1.1284363292599173,8.492544429860937,0,True,False,False
0.30346162525415726,0.13367536761089277,-30.435558387339235,0.6228404292490332,8.57109783577328,0,False,True,False
0.30346162525415726,0.0649264642932535,-5.608264361014886,1.0441703459247695,8.602519198138218,0,False,True,False
0.30346162525415726,0.13367536761089277,-12.754086663724262,0.8229721396700078,8.633940560503156,0,False,True,False
0.30346162525415726,0.13367536761089277,29.15282909561618,1.2969682959302113,8.665361922868094,0,False,False,True
0.3544575795543308,0.13367536761089277,-3.6887861155501143,-0.7780815436977905,8.712493966415499,0,False,True,False
0.3544575795543308,0.13367536761089277,-2.4678477440113813,0.433241966744952,8.743915328780437,0,False,False,True
0.3544575795543308,0.13367536761089277,20.665575396608553,-0.7570150478640042,8.791047372327844,0,False,True,False
0.40545353385453337,0.13367536761089277,35.2187662325106,-1.8103398395533452,8.82246873469278,0,False,True,False
0.40545353385453337,0.20242427092857102,-17.38932143744391,0.2331102563239773,8.853890097057718,0,False,False,True
0.40545353385453337,0.20242427092857102,17.211706398705623,-1.0414127416201258,8.901022140605125,0,True,False,False
0.456449488154707,0.2711731742462103,-6.622547498336996,0.3279094875760179,8.97957554651747,0,False,True,False
0.456449488154707,0.2711731742462103,49.16663341091428,-0.6095495770274958,9.010996908882406,0,False,True,False
0.40545353385453337,0.33992207756388854,-35.570503283136574,-0.10395367701661216,9.042418271247344,0,False,True,False
0.456449488154707,0.33992207756388854,4.193235280874069,0.12777777715504315,9.073839633612282,0,True,False,False
0.40545353385453337,0.33992207756388854,6.653357853440495,-0.4410176103572017,9.152393039524625,0,False,False,True
0.456449488154707,0.33992207756388854,2.373931645308465,0.05404504173678897,9.199525083072032,0,False,True,False
0.40545353385453337,0.2711731742462103,22.65198037892353,-0.4199511145234146,9.23094644543697,0,False,False,True
0.40545353385453337,0.2711731742462103,-34.4462318788197,-0.06182068534903863,9.278078488984375,0,False,False,True
0.456449488154707,0.2711731742462103,-10.04134660136953,0.7387061563348608,9.325210532531782,0,False,True,False
0.456449488154707,0.2711731742462103,-25.544551652841594,-0.767548295780897,9.35663189489672,0,False,True,False
0.456449488154707,0.2711731742462103,-29.76295123752057,0.4016422229942713,9.388053257261658,0,True,False,False
0.5074454424549095,0.40867098088156695,28.80040780333296,1.4339005188498262,9.466606663174002,0,False,False,True
0.5074454424549095,0.33992207756388854,48.21866955521979,-0.71488205619643,9.513738706721409,0,False,True,False
0.456449488154707,0.33992207756388854,25.11081481709052,0.011912050069215451,9.545160069086347,0,False,True,False
0.456449488154707,0.33992207756388854,10.202638291197072,-0.43048436244030813,9.576581431451283,0,False,True,False
0.5074454424549095,0.33992207756388854,27.08364880072131,0.46484171049563194,9.60800279381622,0,False,True,False
0.456449488154707,0.33992207756388854,-10.525259797840821,-2.516067449985204,9.639424156181159,0,False,True,False
0.456449488154707,0.2711731742462103,-58.85885430614331,0.49644145424631264,9.670845518546097,0,False,False,True
0.456449488154707,0.2711731742462103,-23.996192972814676,-1.2836774437086744,9.717977562093502,0,False,True,False
0.456449488154707,0.2711731742462103,-19.70292094022519,0.04351179381989538,9.74939892445844,0,False,False,True
0.40545353385453337,0.20242427092857102,-17.728891813758345,-1.6312746249661572,9.796530968005847,0,False,False,True
0.3544575795543308,0.0649264642932535,8.318805718893074,1.7498979563566286,9.843663011553254,0,False,True,False
0.30346162525415726,-0.003822439024424742,-9.560378597855646,-0.6411493207781764,9.87508437391819,0,False,False,True
0.30346162525415726,-0.003822439024424742,-13.068831125459273,1.4549670146836127,9.922216417465597,0,False,True,False
0.30346162525415726,-0.003822439024424742,-0.4515486339471915,-0.325151883271374,9.953637779830535,0,False,True,False
0.30346162525415726,-0.003822439024424742,-20.380221689022804,-0.9466135103680854,9.985059142195473,0,False,True,False
0.30346162525415726,-0.07257134234210309,-6.692653593365929,0.9283046188389419,10.016480504560409,0,False,True,False
0.25246567095395467,-0.14132024565974236,12.668145403260024,0.46484171049563194,10.047901866925347,0,False,False,True
0.25246567095395467,-0.07257134234210309,-10.414689087705836,0.8335053875869014,10.095033910472754,0,False,True,False
0.25246567095395467,-0.07257134234210309,-50.11493170521349,0.1383110250719359,10.126455272837692,0,False,False,True
0.25246567095395467,-0.003822439024424742,-33.603149160175015,1.0757700896754503,10.173587316385097,0,False,False,True
0.25246567095395467,-0.07257134234210309,1.0549994487348116,0.8756383792544749,10.220719359932504,0,False,True,False
0.25246567095395467,-0.07257134234210309,-19.670600875652564,2.497758558456061,10.252140722297442,0,False,False,True
0.30346162525415726,-0.003822439024424742,-24.015741611743653,0.12777777715504315,10.299272765844847,0,False,False,True
0.30346162525415726,0.0649264642932535,-17.74865185015679,1.0547035938416633,10.346404809392254,0,False,True,False
0.30346162525415726,0.0649264642932535,1.1347880843586584,0.24364350424087003,10.377826171757192,0,False,True,False
0.25246567095395467,-0.07257134234210309,16.729226002329483,0.6860399167503938,10.40924753412213,0,False,True,False
0.20146971665375205,-0.14132024565974236,1.7882150482309216,0.46484171049563194,10.440668896487068,0,False,False,True
0.15047376235357843,-0.2100691489774206,-3.96853842742123,0.1593775209057231,10.487800940034473,0,True,False,False
0.15047376235357843,-0.2100691489774206,1.1798999271877413,-0.9676800062018721,10.566354345946818,0,True,False,False
0.20146971665375205,-0.14132024565974236,14.734353442102485,0.03297854590300179,10.644907751859161,0,False,False,True
0.25246567095395467,-0.003822439024424742,-7.331929393581315,0.4753749584125254,10.692039795406568,0,False,True,False
0.20146971665375205,-0.07257134234210309,-17.173899258631845,-0.8623475270329378,10.723461157771506,0,False,True,False
0.15047376235357843,-0.14132024565974236,-20.633178419321947,0.12777777715504315,10.754882520136443,0,False,True,False
0.15047376235357843,-0.14132024565974236,-25.87625300271543,0.08564478548746891,10.78630388250138,0,False,False,True
0.09947780805337585,-0.14132024565974236,-25.779207912453526,0.19097726465640302,10.833435926048788,0,False,True,False
0.09947780805337585,-0.14132024565974236,-18.511449150203667,0.9809708584234093,10.864857288413726,0,False,True,False
0.09947780805337585,-0.07257134234210309,9.813025472616612,-1.799806591636452,10.896278650778662,0,True,False,False
0.09947780805337585,-0.07257134234210309,-17.327715253510604,-0.3778181228558411,10.974832056691007,0,False,True,False
0.09947780805337585,-0.003822439024424742,-18.2052590322697,0.7703059000855408,11.006253419055945,0,False,True,False
0.15047376235357843,0.0649264642932535,-27.98340519940265,-0.009154445764571625,11.037674781420883,0,False,True,False
0.09947780805337585,-0.07257134234210309,13.865890196941548,-0.9255470145342986,11.069096143785819,0,False,False,True
0.09947780805337585,-0.003822439024424742,13.73067472078919,-0.9782132541187655,11.116228187333226,0,False,False,True
0.09947780805337585,-0.003822439024424742,-0.45693521178169744,0.011912050069215451,11.163360230880633,0,False,True,False
0.09947780805337585,-0.003822439024424742,13.836038118219374,1.4339005188498262,11.19478159324557,0,False,True,False
0.048481853753202325,-0.003822439024424742,-16.440365364898565,0.18044401673951016,11.226202955610507,0,False,True,False
0.09947780805337585,0.0649264642932535,7.351233549011182,0.05404504173678897,11.257624317975445,0,False,False,True
0.09947780805337585,0.13367536761089277,29.694646995785327,0.30684299174223073,11.304756361522852,0,False,True,False
0.09947780805337585,0.13367536761089277,13.358250488643716,0.41217547091116485,11.33617772388779,0,False,True,False
0.048481853753202325,0.0649264642932535,11.125657861218938,-0.07235393326593222,11.367599086252726,0,False,False,True
0.09947780805337585,0.0649264642932535,34.456881974136635,0.42270871882805844,11.414731129800133,0,False,False,True
0.09947780805337585,0.0649264642932535,1.8695890598778804,0.8335053875869014,11.461863173347538,0,False,True,False
0.15047376235357843,0.13367536761089277,-6.259040054289812,0.49644145424631264,11.493284535712476,0,False,False,True
0.15047376235357843,0.20242427092857102,-15.616174443172868,2.1396281292816846,11.540416579259883,1,False,True,False
0.15047376235357843,0.20242427092857102,-14.538624175296507,-1.1046122291214864,8.30401625567131,0,False,True,False
0.15047376235357843,0.13367536761089277,-17.91200631530545,1.2969682959302113,8.335437618036249,0,False,True,False
0.15047376235357843,0.13367536761089277,-24.950722893876325,-0.051287437432145144,8.366858980401187,0,False,False,True
0.09947780805337585,0.13367536761089277,-0.4972413567672478,1.2127023125950644,8.413991023948592,0,False,False,True
0.048481853753202325,0.0649264642932535,42.551443056905605,0.6965731646672874,8.461123067495999,0,False,False,True
0.048481853753202325,0.0649264642932535,-0.3770465929235497,-0.9676800062018721,8.508255111043406,0,False,True,False
0.09947780805337585,0.13367536761089277,-6.23902063722623,0.896704875088262,8.539676473408342,0,False,True,False
0.048481853753202325,0.0649264642932535,11.915266099736249,0.37004247924359135,8.57109783577328,0,False,True,False
0.048481853753202325,0.0649264642932535,21.95474542292737,-0.8834140228667247,8.602519198138218,0,False,True,False
0.09947780805337585,0.13367536761089277,1.103536000053932,1.0125706021740897,8.633940560503156,0,False,True,False
0.09947780805337585,0.13367536761089277,1.6671293065811015,-0.8939472707836182,8.665361922868094,0,False,True,False
0.09947780805337585,0.0649264642932535,3.9473759976983227,0.24364350424087003,8.696783285233032,0,False,True,False
0.09947780805337585,0.13367536761089277,-18.629527348072266,-1.020346245786339,8.728204647597968,0,False,False,True
0.09947780805337585,0.20242427092857102,12.949765131607455,1.275901800096425,8.775336691145375,0,False,True,False
0.15047376235357843,0.20242427092857102,33.78963802524237,-2.4423347145669494,8.806758053510313,0,False,True,False
0.09947780805337585,0.20242427092857102,-0.7490844407111742,1.1495028250937038,8.83817941587525,0,False,True,False
0.09947780805337585,0.20242427092857102,-1.1806882076614316,-0.409417866606521,8.869600778240187,0,False,False,True
0.15047376235357843,0.2711731742462103,17.63280639860164,-1.136211972872167,8.916732821787594,0,False,True,False
0.20146971665375205,0.33992207756388854,28.970246425910496,-0.9044805187005117,8.948154184152532,0,False,False,True
0.20146971665375205,0.33992207756388854,3.1326731080960624,1.5076332542680797,8.995286227699937,0,False,True,False
0.20146971665375205,0.2711731742462103,-41.31181076549437,1.7709644521904149,9.026707590064875,0,False,True,False
0.20146971665375205,0.2711731742462103,-9.378214200973408,0.6649734209166066,9.058128952429813,0,False,True,False
0.15047376235357843,0.20242427092857102,27.446988144123274,0.6649734209166066,9.089550314794751,0,False,True,False
0.15047376235357843,0.20242427092857102,39.65938952716233,-0.6200828249443893,9.120971677159687,0,False,True,False
0.09947780805337585,0.13367536761089277,5.661606196735136,0.4016422229942713,9.152393039524625,0,False,False,True
0.048481853753202325,0.0649264642932535,1.1800467120264604,2.603091037624995,9.199525083072032,0,False,True,False
0.048481853753202325,0.0649264642932535,-15.975392356649863,1.328568039680892,9.23094644543697,0,False,True,False
0.048481853753202325,0.0649264642932535,39.92695735327367,0.9809708584234093,9.262367807801908,0,False,False,True
0.048481853753202325,0.0649264642932535,25.415396975164207,0.2857764959084444,9.309499851349313,0,True,False,False
-0.002514100547000166,-0.003822439024424742,-4.571929577244676,0.19097726465640302,9.388053257261658,0,False,True,False
-0.002514100547000166,-0.07257134234210309,13.46006129435698,-0.5779498332768158,9.419474619626595,0,False,False,True
-0.002514100547000166,-0.07257134234210309,15.083563345649264,0.14884427298882952,9.466606663174002,0,False,True,False
-0.002514100547000166,-0.07257134234210309,-4.848145778254072,-0.6938155603626435,9.49802802553894,0,False,True,False
-0.002514100547000166,-0.14132024565974236,31.476829217690998,0.06457828965368245,9.529449387903878,0,False,True,False
-0.002514100547000166,-0.2100691489774206,-20.467402884554737,2.3081600959519792,9.560870750268815,0,False,True,False
-0.10450600914737639,-0.27881805229505985,-8.029202022432814,0.844038635503795,9.592292112633752,0,False,False,True
-0.10450600914737639,-0.27881805229505985,-6.406019716918167,0.18044401673951016,9.639424156181159,0,False,True,False
-0.10450600914737639,-0.2100691489774206,7.043523141734347,-0.04075418951525156,9.670845518546097,0,False,True,False
-0.10450600914737639,-0.2100691489774206,13.334570810650524,1.2548353042626381,9.702266880911035,0,False,True,False
-0.15550196344757897,-0.27881805229505985,-24.822328873370395,-0.5884830811937094,9.73368824327597,0,False,False,True
-0.10450600914737639,-0.2100691489774206,2.55715620856328,-1.14674522078906,9.780820286823378,0,False,True,False
-0.10450600914737639,-0.2100691489774206,16.512089227982937,-0.6095495770274958,9.812241649188316,0,False,True,False
-0.10450600914737639,-0.27881805229505985,-17.590524987246795,1.0757700896754503,9.843663011553254,0,False,False,True
-0.10450600914737639,-0.2100691489774206,-1.7354112750217885,0.03297854590300179,9.890795055100659,0,False,True,False
-0.10450600914737639,-0.2100691489774206,9.341325215951052,-1.2099447082904207,9.922216417465597,0,False,False,True
-0.10450600914737639,-0.14132024565974236,-0.12256524989658346,0.5491076938307797,9.969348461013004,0,False,False,True
-0.05351005484720276,-0.14132024565974236,0.15464829921356998,0.12777777715504315,10.016480504560409,0,False,False,True
-0.05351005484720276,-0.14132024565974236,6.902273711862727,0.812438891753115,10.063612548107816,0,False,True,False
-0.002514100547000166,-0.07257134234210309,8.404324705796604,-1.2520776999579943,10.095033910472754,0,False,False,True
-0.05351005484720276,-0.14132024565974236,-0.09361112597288346,-1.241544452041101,10.142165954020161,0,False,True,False
-0.05351005484720276,-0.14132024565974236,-0.07795160716356075,0.9177713709220491,10.173587316385097,0,True,False,False
-0.10450600914737639,-0.2100691489774206,-5.7468309723192235,-0.2408858999362262,10.252140722297442,0,False,False,True
-0.10450600914737639,-0.2100691489774206,-11.335678318994562,0.2752432479915508,10.299272765844847,0,False,True,False
-0.15550196344757897,-0.27881805229505985,-5.170823762332469,1.0125706021740897,10.330694128209785,0,True,False,False
-0.10450600914737639,-0.2100691489774206,-5.107723384925655,2.287093600118193,10.40924753412213,0,False,False,True
-0.10450600914737639,-0.27881805229505985,-11.661506987331993,1.2232355605119583,10.456379577669535,0,False,True,False
-0.10450600914737639,-0.27881805229505985,9.988257678636396,-0.9466135103680854,10.487800940034473,0,False,True,False
-0.10450600914737639,-0.2100691489774206,34.27754165392268,-1.9156723187222793,10.519222302399411,0,False,False,True
-0.15550196344757897,-0.27881805229505985,-24.486195273005865,1.191635816761277,10.566354345946818,0,False,True,False
-0.15550196344757897,-0.27881805229505985,29.90129142211803,-1.3574101791269284,10.597775708311755,0,False,True,False
-0.10450600914737639,-0.2100691489774206,6.584064900196565,0.7808391480024344,10.629197070676693,0,True,False,False
-0.10450600914737639,-0.14132024565974236,23.340408187851683,-0.6938155603626435,10.707750476589037,0,False,True,False
-0.10450600914737639,-0.14132024565974236,-9.663026784405009,-0.06182068534903863,10.739171838953975,0,False,True,False
-0.10450600914737639,-0.07257134234210309,-35.860324876424166,-0.35675162702205393,10.770593201318912,0,False,True,False
-0.05351005484720276,-0.07257134234210309,15.866147878382971,0.2225770084070837,10.80201456368385,0,False,False,True
-0.05351005484720276,-0.003822439024424742,13.359749052808706,0.6228404292490332,10.849146607231257,0,False,True,False
-0.10450600914737639,-0.003822439024424742,-20.450347348415377,0.8545718834206886,10.880567969596195,0,False,False,True
-0.10450600914737639,-0.003822439024424742,13.03916658976447,1.4549670146836127,10.9277000131436,0,False,True,False
-0.10450600914737639,-0.003822439024424742,24.66154514774186,-0.3040853874375869,10.959121375508538,0,False,False,True
-0.10450600914737639,-0.003822439024424742,-2.1432634811080673,-0.6622158166119628,11.006253419055945,0,False,False,True
-0.10450600914737639,-0.003822439024424742,-9.716316617216915,-0.4199511145234146,11.053385462603352,0,False,True,False
-0.10450600914737639,0.0649264642932535,10.406475059152843,0.2120437604901901,11.084806824968288,0,False,True,False
-0.05351005484720276,0.0649264642932535,-12.41172153081272,1.7182982126059478,11.116228187333226,0,False,False,True
-0.05351005484720276,-0.003822439024424742,9.011056368499242,0.2225770084070837,11.163360230880633,0,False,False,True
-0.05351005484720276,0.0649264642932535,15.482359037746761,1.202169064678171,11.210492274428038,0,True,False,False
-0.002514100547000166,0.13367536761089277,-14.393283955811953,1.1811025688443844,11.289045680340383,0,False,False,True
-0.002514100547000166,0.13367536761089277,9.236048340978696,-1.3784766749607154,11.33617772388779,0,False,True,False
-0.002514100547000166,0.0649264642932535,3.3302605573978807,-0.5674165853599222,11.367599086252726,0,False,True,False
-0.05351005484720276,0.0649264642932535,-19.73847617590191,-1.14674522078906,11.399020448617664,0,False,True,False
-0.002514100547000166,0.0649264642932535,2.6442286003682707,1.4233672709329328,11.430441810982602,0,False,False,True
-0.002514100547000166,0.0649264642932535,-46.3788400587912,-1.2626109478748875,11.477573854530009,0,False,True,False
-0.05351005484720276,-0.003822439024424742,-9.662516252985256,0.49644145424631264,11.508995216894945,0,False,True,False
0.048481853753202325,0.13367536761089277,5.6710717544770795,0.2120437604901901,11.540416579259883,0,False,False,True
0.09947780805337585,0.20242427092857102,-0.966837982328013,0.011912050069215451,11.58754862280729,0,False,False,True
0.09947780805337585,0.2711731742462103,28.066992946962866,0.30684299174223073,11.634680666354697,0,True,False,False
0.15047376235357843,0.33992207756388854,-27.93514841255048,-0.09342042909971857,11.71323407226704,0,False,True,False
0.15047376235357843,0.2711731742462103,15.194601350053379,-0.2619523957700134,11.744655434631978,0,False,True,False
0.09947780805337585,0.20242427092857102,-34.70498487620832,-1.11514547703838,11.776076796996914,0,False,False,True
0.09947780805337585,0.20242427092857102,20.505692480160814,0.2647100000746572,8.30401625567131,0,True,False,False
0.09947780805337585,0.2711731742462103,6.225008217885473,0.19097726465640302,8.382569661583656,0,False,True,False
0.15047376235357843,0.2711731742462103,5.167246822426882,-1.4838091541296494,8.413991023948592,0,False,True,False
0.20146971665375205,0.33992207756388854,-20.670620996368974,0.3173762396591243,8.44541238631353,0,False,False,True
0.20146971665375205,0.33992207756388854,10.668788710083108,-2.6845994166554985,8.492544429860937,0,False,True,False
0.20146971665375205,0.33992207756388854,-6.909560453443651,-1.5680751374647965,8.523965792225873,0,False,True,False
0.20146971665375205,0.40867098088156695,21.060105950143043,-0.46208410619098805,8.555387154590811,0,False,False,True
0.20146971665375205,0.40867098088156695,3.3890612712305765,0.7281729084179673,8.602519198138218,0,False,True,False
